user,check_in_time,lat,lon,loc_id
122961,2010-01-05T04:47:56Z,1.4423099979,103.7859979711,187728
122968,2010-06-07T16:37:27Z,51.3020360333,9.4825033,143459
122978,2010-10-09T11:58:05Z,59.9143537156,10.7326877117,541494
122979,2010-06-17T14:25:22Z,61.8820357388,8.3063668013,1293982
123036,2010-08-21T13:31:25Z,41.72786342,-87.80408191,1604248
123041,2010-07-18T20:01:01Z,39.27064495,-76.60100615,1360044
123066,2010-06-12T20:48:38Z,45.7778191566,15.9491604567,609068
123076,2010-05-27T17:16:19Z,54.6619800968,-6.2167596817,82248
123076,2010-03-27T14:31:24Z,54.6037676256,-5.9142923355,94165
123089,2010-03-10T13:29:25Z,51.4939706333,-0.1745999167,470480
123144,2010-03-21T15:37:32Z,41.6611462923,-73.9293408394,559316
123168,2010-07-23T06:25:58Z,36.1248420622,-115.1718986034,11071
123168,2010-04-15T22:31:55Z,45.5686765909,-122.5424587727,942937
123208,2010-06-05T10:39:57Z,50.8612596989,6.0644960403,1152484
123228,2010-09-08T07:55:13Z,51.207730324,6.523475647,1584985
123252,2010-01-10T18:24:57Z,47.6269342833,-122.3475573,324106
123345,2010-06-05T11:34:31Z,53.001534017,5.739356783,1227348
123354,2010-06-30T06:24:21Z,50.9081544667,4.3349384,488547
123358,2010-10-12T18:26:18Z,51.0488528,3.72898894,1509762
123358,2010-08-11T12:04:59Z,50.8268652833,3.2694089667,654818
123359,2010-08-25T16:42:40Z,51.2015330149,4.4060254958,118794
123365,2009-11-29T16:04:23Z,60.175197383,24.9248456955,141851
123370,2010-03-20T13:16:32Z,60.1676401667,24.9503225333,93180
123376,2010-04-26T23:06:39Z,40.8072438971,-73.9647111297,369808
123394,2010-04-16T12:25:49Z,44.3492671023,9.2289273516,947657
123406,2010-04-24T06:51:47Z,35.6800391,139.74572974,1001843
123407,2010-07-08T21:26:58Z,33.899495233,-84.382233217,1209283
123456,2010-08-27T21:32:34Z,34.0097916,-118.4991792333,729083
123456,2010-07-02T01:13:03Z,32.9632594167,-97.0402137667,19645
123478,2010-04-09T01:48:20Z,34.0985058329,-118.3242559433,83648
123517,2010-03-12T13:27:11Z,52.6780018127,4.9090433121,459812
123530,2010-09-05T10:39:52Z,53.3397114,-2.8523243,136864
123543,2010-09-20T18:53:49Z,50.91075497,6.96244215,1061343
123543,2010-09-18T05:40:39Z,48.131910683,11.547688933,3937820
123544,2010-04-01T22:13:33Z,50.940200762,6.9333308662,33657
123563,2010-03-24T01:10:18Z,38.894814298,-77.0728684445,372535
123617,2010-10-10T10:51:13Z,52.510741,13.435744,3884144
123639,2009-12-15T02:51:27Z,33.6407896976,-84.4462233782,156581
123667,2010-06-14T23:40:12Z,33.9804382324,-84.0779724121,553592
123670,2010-04-14T17:41:07Z,39.9647233,-105.1634289333,376051
123673,2010-04-12T17:13:06Z,33.4666553333,-111.9084284167,884190
123676,2010-03-20T20:11:36Z,40.1545629,-75.2213182833,757030
123684,2010-08-29T00:11:49Z,36.005824167,-115.111690217,1256517
123684,2010-08-26T03:01:07Z,36.0126508833,-115.0946702833,886140
123684,2010-08-22T22:30:48Z,36.0680762656,-115.1762866974,114163
123724,2010-08-23T17:31:42Z,35.475209978,-97.5832271576,582987
123751,2010-08-11T14:02:45Z,31.5555359876,-97.1218442917,990939
123765,2010-07-29T22:00:35Z,41.4839859009,-71.3146133423,206817
123771,2010-01-23T06:44:33Z,45.63211339,-72.9402408,435430
123772,2009-12-28T16:57:32Z,44.8836547727,-93.3208577331,283936
123794,2010-06-01T14:02:09Z,38.65610963,-90.30594456,994420
123799,2010-07-11T14:07:25Z,37.7647778167,-122.4499079333,37972
123801,2010-07-26T16:24:43Z,39.8495018818,-104.673871994,23256
123801,2010-07-03T21:54:05Z,38.8579786333,-77.39461625,461353
123807,2010-07-17T20:46:31Z,32.0733566426,-81.0915832394,923353
123809,2010-02-20T17:05:18Z,51.4692348333,-0.2104428167,143008
123815,2010-09-26T23:35:27Z,39.7397705,-105.114442183,4511916
123821,2010-07-27T15:57:04Z,51.517460909,-0.719797964,1511656
123844,2010-06-27T14:52:21Z,30.1554053833,-95.3063507333,922346
123846,2010-03-24T16:53:21Z,41.565289068,-72.6531431079,354780
123856,2009-12-24T19:48:27Z,25.7739419857,-80.193689067,265754
123864,2010-07-07T01:56:32Z,45.5082516,-73.5662682,579947
123894,2009-12-29T20:54:00Z,29.8272049333,-97.981503,15338
123945,2010-07-22T14:49:32Z,32.6527453,-114.58748298,1245803
123945,2010-06-11T19:56:55Z,32.65194886,-114.58595341,1218358
123947,2010-10-19T03:57:57Z,18.24609446,-66.04080927,5775271
123962,2010-07-20T14:55:52Z,39.7371253146,-104.9888706207,941167
123978,2010-03-18T13:13:15Z,53.189463995,-2.88743867,185391
124001,2010-09-06T02:39:57Z,35.5005869833,-97.5470200667,92622
124004,2010-07-20T17:10:57Z,34.6585232019,-77.3410141468,1472644
124013,2010-08-27T11:45:48Z,50.84180092,3.25233316,186142
124061,2010-08-20T20:12:17Z,35.5081964667,-97.6370077833,106909
124070,2010-03-06T20:02:51Z,42.505976,-94.179463,584904
124101,2010-07-24T18:00:59Z,32.9433524609,-96.8522018194,1300564
124112,2010-04-11T01:38:25Z,32.8349161,-97.1327233167,13147
124112,2010-03-26T23:08:47Z,32.9803453,-97.1691460167,651985
124141,2010-05-09T17:41:24Z,50.897078391,4.4770145416,76014
124160,2010-03-19T19:24:47Z,47.6399188833,-122.3294316,30824
124170,2010-05-07T02:35:43Z,37.769873014,-122.4668392539,9625
124172,2009-12-07T20:22:09Z,35.4630799071,-97.6187559096,178985
124172,2009-11-11T00:26:22Z,35.5568672614,-97.6370019571,25086
124178,2010-09-11T00:45:30Z,33.8116075333,-117.92142395,1099513
124196,2010-09-06T17:11:17Z,51.6650104523,7.4666905403,3235596
124216,2010-07-03T01:42:53Z,35.7979966904,-78.5062610849,218097
124255,2010-06-23T20:47:51Z,39.9419347587,-75.0291442357,139547
124306,2010-07-06T10:06:38Z,-37.8018239667,144.9836854,155144
124306,2010-04-20T00:39:30Z,-37.8114666333,145.012636,748374
124306,2010-04-15T07:28:47Z,-37.8064038959,144.9827418744,804056
124311,2010-04-17T11:20:31Z,-37.9055073667,145.00172205,600358
124316,2010-08-21T20:35:00Z,38.8894587026,-77.0352530479,9184
124316,2010-03-30T01:41:47Z,44.55946439,-123.2769649,332074
124316,2010-03-13T05:04:00Z,46.5819101667,-120.6049762667,697421
124348,2010-03-31T21:59:46Z,42.7012194117,-71.4372897148,160762
124378,2010-10-18T06:09:17Z,24.669226,46.69455,2748849
124387,2010-06-09T17:02:36Z,38.7874767,-121.29157545,87791
124392,2010-07-24T13:51:47Z,38.8941304333,-77.0229160667,13226
124400,2010-09-04T17:25:35Z,42.3471383,-83.0412670833,700949
124405,2010-05-23T06:51:02Z,39.4448534833,-77.9872836167,1159060
124416,2010-08-21T02:01:37Z,30.2226129608,-97.8413951397,1543670
124416,2010-07-15T01:08:05Z,30.1724837008,-97.8046059608,99111
124420,2010-07-07T13:02:43Z,32.864845367,-96.702137567,1240041
124423,2010-07-07T01:58:36Z,37.1339179833,-104.5198552667,516629
124426,2010-06-21T20:50:31Z,37.86871565,-122.25891215,834091
124432,2010-06-22T21:51:03Z,41.3512260717,-72.0976039247,731162
124437,2010-01-26T21:52:42Z,36.0217878167,-96.0932035,451001
124452,2010-06-14T01:40:06Z,45.043797096,-93.2143378258,1087495
124467,2010-06-11T06:52:32Z,-3.322846,114.603633,1243175
124471,2010-06-16T17:04:54Z,33.4114842667,-86.66541335,113308
124514,2010-06-10T21:13:48Z,32.75088131,-117.19718539,970726
124522,2010-05-28T12:42:44Z,21.6658202167,39.1100642333,670130
124522,2010-05-26T15:55:04Z,21.50573527,39.16575187,1032281
124522,2010-04-16T11:17:37Z,21.624468774,39.1364228725,723187
124545,2010-06-30T05:31:50Z,33.480428917,-117.1136685,1298166
124552,2010-04-23T03:22:53Z,47.75934885,-117.4214031333,847014
124555,2010-04-03T01:45:48Z,45.453286,-122.646434,857345
124556,2010-06-23T05:55:00Z,47.6600149701,-117.4111676216,977066
124594,2010-07-26T04:28:19Z,36.604477017,-118.062956,1322172
124617,2010-08-18T19:43:08Z,41.8987634071,-87.6229941845,243236
124652,2010-06-05T17:54:45Z,42.0521241333,-70.1853456167,972662
124652,2010-02-22T22:36:39Z,32.9523723167,-96.8391287667,318771
124652,2010-02-08T13:31:37Z,33.43317317,-112.00627774,28685
124656,2010-10-12T22:30:41Z,29.9877985723,-95.3393554688,23523
124658,2010-05-29T01:43:53Z,47.6622839404,-122.3746222258,27186
124664,2010-09-16T21:58:59Z,32.7138428142,-117.1749293804,39900
124665,2010-04-11T19:08:07Z,33.8113802,-84.14483809,923219
124682,2010-03-15T15:48:16Z,37.35664425,-122.0175614333,36963
124684,2010-07-08T20:46:15Z,38.9047110424,-77.045013999,445743
124687,2010-05-04T03:26:48Z,47.2445963418,-122.2110781964,229428
124695,2009-11-27T20:38:25Z,33.62324955,-111.92527755,27147
124701,2010-10-06T21:55:57Z,32.7813694,-96.759172117,1568971
124712,2010-06-30T15:51:32Z,42.3400768958,-71.0901796818,12201
124724,2010-08-24T00:35:40Z,34.0990841333,-118.2738518667,591620
124727,2010-10-04T00:23:15Z,42.0795096333,-87.98095465,305949
124727,2010-08-23T19:40:07Z,41.88242247,-87.640568018,33380
124727,2010-08-05T19:40:24Z,41.9683732333,-87.6745064333,109469
124730,2010-02-01T23:10:39Z,45.5002987636,-122.6834577514,491932
124740,2010-07-16T15:36:19Z,55.5926939251,13.026373782,1366310
124782,2010-09-11T16:21:17Z,38.57390515,-90.4054120667,73217
124789,2010-10-05T03:02:57Z,34.15671559,-117.9106190801,2782646
124802,2010-04-21T12:25:27Z,54.9690665108,-1.616127491,457688
124807,2010-02-25T13:53:16Z,32.7613365,-96.4377759,471073
124808,2010-04-11T12:11:02Z,32.77633112,-96.60036325,369173
124808,2010-04-10T19:27:22Z,32.7224349833,-97.3566555833,9100
124811,2010-09-11T00:18:20Z,34.713264596,-86.672896778,202007
124826,2010-02-20T06:40:47Z,29.957936,-90.066425,994292
124862,2010-06-11T12:09:32Z,39.2860279833,-76.6090451667,16203
124862,2010-06-09T22:38:35Z,39.2863809563,-76.6206130385,722830
124862,2010-06-09T22:38:27Z,39.2863147667,-76.6203628333,459849
124862,2010-06-09T17:22:29Z,39.28498295,-76.61194095,16175
124896,2010-01-09T00:42:28Z,37.7261182333,-89.8750750333,347469
124901,2010-03-14T05:11:25Z,40.1157758833,-83.0843812833,659888
124902,2010-09-18T18:19:10Z,21.4396974155,-158.0185568333,105079
124910,2010-04-03T16:34:34Z,38.9061966833,-77.0242013667,486715
124946,2010-06-10T17:24:45Z,37.2051086426,-93.2763595581,242298
124982,2010-09-28T04:05:10Z,29.5455086231,-98.5521054268,2161365
124982,2010-08-22T00:14:16Z,29.5371937752,-98.5870975256,2235764
124985,2010-03-29T21:06:42Z,45.5163388885,-122.6262804866,62144
124988,2010-08-01T23:02:08Z,34.41021581,-118.563204004,1525342
124993,2010-05-31T05:02:05Z,59.6443257471,17.9280352592,110048
124997,2010-08-25T18:04:31Z,32.84999859,-96.81910228,2424543
124997,2010-08-08T19:58:52Z,31.0875232667,-97.7109519833,767372
125000,2010-08-28T06:03:00Z,33.2299365179,-97.140802809,384189
125017,2010-03-31T12:20:16Z,29.0208519,-95.4365014,218477
125023,2010-06-10T18:32:26Z,37.644392,-120.9956327167,1254881
125026,2010-08-01T17:59:46Z,35.2617657833,-120.6747735,46028
125032,2010-08-18T19:06:47Z,33.3342751624,-111.7588305473,425531
125035,2010-09-12T19:00:09Z,57.6823463862,11.9606888294,1299758
125040,2010-04-30T13:01:12Z,32.89680409,-97.25667613,574830
125054,2010-07-01T16:59:18Z,39.1032399667,-94.4212675095,1013845
125069,2010-10-05T12:13:46Z,43.236463666,-86.2561297417,4976484
125081,2010-07-26T04:14:34Z,34.0780174667,-117.7194535333,405555
125084,2010-06-14T17:24:00Z,41.7942963564,-88.008030653,214745
125087,2010-05-29T22:55:39Z,33.98363515,-78.3710426,671788
125087,2010-05-03T22:51:22Z,35.6052925333,-77.3714951333,154553
125091,2010-07-23T19:20:59Z,59.8360718387,10.4329454899,872122
125094,2010-07-20T17:47:11Z,52.365614271,4.892927348,1277100
125114,2010-01-17T16:16:20Z,32.9371064,-97.30873575,22318
125118,2010-06-01T14:41:30Z,30.3733542333,-97.6889334167,622177
125133,2010-03-29T17:13:17Z,47.614724167,-122.3447606031,150322
125137,2010-09-26T21:07:50Z,40.7173306587,-74.5709162963,252117
125137,2010-04-12T19:45:41Z,37.7881256564,-122.410133176,110033
125140,2010-04-10T23:28:03Z,40.5132000142,-88.9522181007,335730
125142,2010-08-22T20:35:12Z,33.5270065069,-86.7193204165,1040652
125142,2010-08-13T19:30:34Z,33.5345675333,-86.5569784833,1065315
125147,2010-10-03T15:28:34Z,30.2615044187,-97.9376757145,12399
125152,2010-08-09T17:59:00Z,51.5284770985,-0.1335096359,514611
125152,2010-05-28T17:00:26Z,51.5247518555,-0.0820131914,343680
125152,2010-05-26T12:06:59Z,51.5232538591,-0.0929331779,460393
125152,2010-05-24T07:48:51Z,51.5255668435,-0.0876438618,27092
125160,2009-12-23T20:24:47Z,37.7547737333,-122.25047015,63357
125163,2010-10-01T01:05:18Z,48.4400191,-123.3739793833,574607
125164,2010-07-30T18:24:06Z,38.67707645,-90.15564006,1528495
125164,2010-07-29T23:56:27Z,36.5187817,-89.5978089667,689611
125165,2010-10-18T12:08:35Z,38.7191416,-90.3863269167,284226
125165,2010-07-05T20:57:46Z,38.713924517,-90.448773667,1392949
125177,2010-10-05T20:20:30Z,41.9851591,-88.0774729667,5003961
125177,2010-09-22T17:16:33Z,42.1082609833,-87.9796054333,301818
125177,2010-09-10T16:56:33Z,41.9764217833,-87.6683692167,485560
125177,2010-08-27T00:37:21Z,42.045340064,-88.0400676843,120538
125180,2010-09-19T08:01:29Z,41.9476574,-87.6536250114,296369
125180,2010-08-02T22:51:58Z,42.0148822507,-87.9263520241,152405
125184,2010-04-15T18:17:09Z,39.7567577667,-104.9020263167,517266
125196,2010-07-21T21:47:57Z,30.12148112,-81.62480568,986718
125199,2010-07-21T18:40:52Z,30.2903818,-81.38964165,655551
125224,2010-10-08T19:17:41Z,33.6755847833,-117.6634883833,452402
125240,2010-07-08T16:21:55Z,36.691396517,-119.5627143,1406308
125255,2010-03-30T16:43:50Z,47.6442703701,-122.1374344826,59517
125264,2010-04-03T01:19:27Z,26.0086283167,-80.3916719167,373775
125282,2009-10-20T13:49:31Z,27.74369455,-97.3802628167,54550
125288,2010-09-19T16:01:30Z,39.7556812833,-104.9891363333,30471
125288,2010-04-24T14:34:22Z,30.2957788809,-97.7409169078,10669
125313,2010-04-15T23:06:51Z,54.3150087267,10.1318836212,46253
125320,2010-02-28T16:22:42Z,57.7208187212,11.9537472725,112835
125320,2009-11-20T16:38:03Z,57.7078740333,11.9927667167,81810
125320,2009-11-20T16:36:14Z,57.7058984165,11.9873070717,105663
125328,2010-10-04T17:49:15Z,50.0819297558,14.4308960438,1434299
125328,2010-09-12T17:05:32Z,40.74549565,-74.0095552667,25183
125329,2010-05-07T04:59:20Z,37.7960919312,-122.2782116809,197327
125329,2009-11-02T19:44:17Z,37.7618076006,-122.4216853386,75217
125329,2009-10-20T06:15:55Z,25.0531500601,121.5221840143,54789
125340,2010-07-28T01:49:24Z,29.59374095,-98.47775105,1509387
125344,2010-08-20T01:11:52Z,32.320362,-111.038952,2069609
125352,2010-02-07T06:31:53Z,47.01646149,-124.16486912,521920
125355,2010-10-10T23:53:00Z,29.547846041,-95.01995845,5309945
125358,2010-07-21T01:01:08Z,29.74282625,-95.3913650333,38973
125365,2010-03-04T02:20:52Z,41.8813304198,-87.6349432968,83174
125366,2010-09-14T00:34:47Z,41.9651862454,-87.995005846,94480
125381,2010-10-05T14:44:19Z,27.76506466,-82.63351439,1488550
125381,2010-10-03T12:43:40Z,27.841618,-82.790121,2036642
125381,2010-07-31T19:04:25Z,35.84303557,-86.43070691,1085635
125381,2010-07-20T13:05:32Z,36.232434949,-86.513350086,1414094
125381,2010-07-09T23:37:19Z,36.2317947851,-86.5136003494,658970
125381,2010-06-12T12:39:21Z,29.6036573979,-82.3722267151,292803
125381,2010-06-11T22:34:43Z,27.8543961167,-82.6930812667,588791
125396,2010-07-28T17:02:49Z,34.4628196667,-93.0610409333,1013969
125412,2010-05-22T17:47:55Z,30.1131751167,-98.4129733833,473348
125417,2010-09-16T23:38:03Z,45.518406234,-122.6795625687,76831
125449,2010-02-04T23:40:43Z,37.82065765,-122.3346048667,33720
125449,2010-02-02T03:48:59Z,37.8718192333,-122.2705545667,492863
125452,2010-05-17T21:19:34Z,33.4360971365,-111.9980835915,18200
125453,2010-06-14T18:07:07Z,35.1908066167,-101.8811544,566142
125453,2010-06-04T16:47:36Z,29.7392954849,-95.4607508018,718195
125453,2010-04-18T00:00:42Z,34.0625486667,-117.90730135,297619
125463,2010-07-17T17:44:46Z,30.2367865827,-97.7628627419,18758
125465,2010-06-17T22:04:39Z,28.81218671,-97.85306859,1296978
125467,2010-07-26T00:55:35Z,32.807818784,-96.7981445789,18145
125467,2010-04-02T20:18:47Z,32.9144521629,-97.3164646839,854811
125473,2010-07-29T23:38:40Z,45.89772582,-123.96080613,1308194
125488,2010-10-14T08:28:27Z,-27.4874221667,152.5474030167,613366
125521,2010-03-28T17:08:27Z,35.7899033167,-78.6605825833,38473
125524,2010-08-12T15:48:29Z,41.7849545667,-107.2643139667,438571
125524,2010-04-20T14:29:33Z,32.2259714167,-98.205146,772595
125533,2009-12-26T01:37:25Z,40.7426396729,-73.9868734747,92452
125536,2010-02-06T17:33:59Z,42.25371705,-73.7980362833,290755
125538,2010-04-02T16:46:52Z,37.7803402667,-122.4752965333,47151
125538,2010-03-23T01:51:36Z,38.5364959,-121.76864205,773929
125549,2010-09-21T19:42:11Z,41.8913382233,-87.609398067,705084
125618,2010-06-18T22:38:03Z,60.3911460749,5.3217709064,344170
125620,2010-06-23T18:53:38Z,42.3679299668,-71.0762107372,18411
125620,2009-12-25T03:14:38Z,47.5983284386,-122.3280000687,127731
125636,2010-07-16T07:04:17Z,50.0510492533,8.5854721069,100802
125653,2010-06-24T17:12:36Z,45.5604053,-94.1580883167,915304
125654,2010-05-07T01:03:15Z,45.55531591,-94.20939058,210206
125660,2010-05-02T23:47:51Z,40.51078755,-88.9572852167,584291
125675,2010-09-05T00:38:39Z,26.4617289117,-80.0691876177,857186
125725,2010-01-03T11:58:47Z,59.3116878776,18.073925972,171033
125725,2009-11-25T15:41:06Z,59.3095906392,18.1642627716,71083
125727,2010-02-02T02:13:27Z,28.0116796753,-82.7888917923,290930
125727,2010-01-23T07:51:26Z,61.19938433,-149.90386533,133678
125781,2010-05-19T06:56:41Z,51.20449,4.39769,989431
125796,2010-03-09T12:33:40Z,30.6250983516,-87.9045724869,309103
125796,2010-02-17T01:54:03Z,30.4128738,-87.20811563,174095
125826,2010-05-05T22:14:40Z,34.1551335833,-118.6431182833,787867
125826,2010-05-05T18:24:10Z,34.22752165,-119.0683154167,666429
125868,2010-09-02T19:18:49Z,34.0186937667,-118.5009904333,111905
125928,2010-06-28T16:59:24Z,30.2861882411,-97.7393317223,9252
125928,2010-06-11T20:05:31Z,30.2836404612,-97.7325296402,10526
125928,2010-05-10T20:50:34Z,30.3000377415,-97.7201271057,235806
125928,2010-04-11T17:50:18Z,30.2838998745,-97.7338922024,220673
125937,2010-07-25T14:33:59Z,35.21889015,-101.7055901,128401
125939,2010-10-11T01:43:32Z,38.869821583,-106.982912,1538457
125939,2010-07-11T20:49:05Z,38.663480133,-106.847426567,1419323
125948,2009-12-19T23:20:35Z,37.3489984833,-121.8947703167,104601
125987,2010-09-05T17:19:52Z,42.3748655465,-71.1181604862,10036
125987,2010-09-04T14:23:24Z,41.09758685,-73.9559318167,17043
125990,2010-06-20T06:02:11Z,29.7319638,-95.4798338833,77190
126035,2010-08-30T05:38:21Z,35.087803,-80.863253,1141332
126035,2010-06-17T02:53:16Z,35.087298,-80.849346,853464
126054,2010-07-27T17:15:58Z,37.132871747,-80.5375152826,1224769
126054,2010-07-20T20:12:52Z,37.215696023,-80.400706212,738374
126060,2010-10-01T04:17:20Z,59.947488962,10.770658947,4667629
126064,2010-10-19T09:53:00Z,59.334644997,18.0534768105,76008
126068,2010-04-07T15:00:02Z,31.2282041,121.44744655,890126
126072,2010-05-04T21:16:44Z,29.5218333075,-98.6383915505,1030797
126082,2010-01-06T00:18:46Z,26.484340224,-81.784576416,281054
126083,2010-10-02T18:38:05Z,26.6485726833,-80.2083009481,1694456
126092,2010-07-12T01:15:21Z,26.8973877333,-80.1339896333,270767
126094,2010-07-23T01:26:11Z,26.6529500484,-80.2699059248,1310834
126114,2010-07-19T03:38:08Z,25.78713145,-80.14157455,375683
126125,2010-08-06T21:46:06Z,41.84547162,-87.99515366,1569274
126133,2010-01-28T15:14:19Z,59.8614913816,17.6333463192,212261
126172,2010-05-23T21:35:14Z,30.2493307167,-97.7499835,711185
126172,2010-05-22T14:12:00Z,30.272031012,-97.7541106939,140363
126177,2010-08-28T18:21:36Z,33.9485037167,-84.5134182833,241318
126184,2010-06-22T04:43:01Z,45.5553674698,-122.6464051008,1069538
126186,2010-07-23T02:37:47Z,45.5332198,-122.6349731167,125984
126203,2010-08-24T00:58:11Z,32.9342197833,-80.0518198167,2332141
126205,2010-09-11T18:14:31Z,32.7806287167,-79.9271480833,72189
126236,2010-06-16T09:49:35Z,58.41660207,15.6399917,449843
126274,2010-08-27T11:42:35Z,50.8347760333,-0.7794465,100418
126287,2010-04-08T17:52:36Z,28.41897405,-81.5820632667,880887
126292,2010-08-02T00:05:46Z,29.7570346656,-95.3688784713,99267
126312,2010-08-31T17:17:26Z,60.1659553692,24.9428617227,568660
126316,2010-06-12T16:17:58Z,30.6740802526,-96.3731861115,1255952
126328,2010-01-09T23:28:48Z,34.064907703,-83.9841485023,35604
126335,2009-12-30T16:17:24Z,37.7772700605,-122.3978340923,187025
126355,2010-10-07T21:22:05Z,39.0979599953,-94.5827633142,2366007
126376,2010-08-01T00:57:19Z,34.0998512506,-80.8563172817,1538159
126406,2010-03-03T16:04:17Z,19.42934876,-99.19897395,292694
126422,2010-08-11T17:45:34Z,41.6588258743,-0.9096926451,638267
126448,2010-08-12T01:01:02Z,33.3233566736,-105.6521701813,132081
126517,2010-03-24T17:37:07Z,57.6680729742,12.2951388359,63743
126520,2010-10-03T16:48:11Z,28.3718139468,-81.5494000912,1122866
126520,2010-10-01T15:55:39Z,33.422639,-111.985262,4742564
126538,2010-09-24T01:46:50Z,37.3315248,-122.0349321167,48592
126546,2010-04-01T20:42:45Z,18.4434890751,-66.0642242425,131005
126548,2010-07-10T19:30:52Z,56.66943508,12.86802327,1038568
126551,2010-09-18T10:46:03Z,58.93407945,11.1697764833,300879
126551,2010-09-12T13:47:50Z,59.7446464,10.1999370833,338794
126552,2010-09-15T03:17:01Z,35.52336025,-97.58590246,2754488
126578,2010-07-04T08:41:04Z,58.519830867,16.184533367,1357093
126579,2010-07-14T20:53:25Z,34.066063,-118.168709,731848
126579,2010-06-01T01:59:32Z,34.1440402167,-118.25862315,102731
126580,2010-07-22T15:01:25Z,57.615019617,11.881850417,1482361
126583,2010-09-26T19:53:07Z,51.530572901,-0.055747032,1563764
126613,2010-09-29T01:43:58Z,40.7621947799,-73.9846372604,124488
126615,2010-08-16T21:59:44Z,29.52884989,-95.13025861,1148977
126670,2010-08-04T04:27:20Z,29.5563289,-95.1231395,549389
126679,2010-04-25T01:41:51Z,43.5921158833,-116.24288675,102698
126699,2010-04-10T06:02:34Z,28.0276013,-82.69451177,909185
126702,2010-04-09T01:53:45Z,39.1798446122,-76.6709661484,24767
126705,2010-07-25T14:32:26Z,47.64935326,-122.38321298,1328335
126725,2010-03-25T19:30:24Z,38.91346615,-94.76175245,25298
126737,2010-04-15T06:04:57Z,56.3272986333,10.04337875,835121
126755,2010-08-10T07:10:26Z,55.697385604,12.573375769,1586499
126786,2010-09-24T16:36:11Z,40.7546531459,-73.969026804,204645
126793,2010-09-09T23:44:13Z,18.3887071333,-66.1844619667,886470
126803,2010-08-04T20:17:09Z,26.1542742849,-80.1184798982,82734
126811,2010-06-20T13:36:42Z,28.23850645,-81.6546984,715280
126811,2010-06-20T13:35:18Z,28.2372192,-81.652138983,1225231
126822,2010-09-15T02:23:06Z,30.1319285333,-98.0155008,1200221
126894,2010-07-30T04:18:51Z,26.2346059084,-98.2564777136,781077
126894,2010-04-21T17:44:11Z,26.3033363743,-98.1786829233,972547
126894,2010-03-11T03:49:33Z,26.27108973,-98.21853357,510376
126898,2010-08-12T20:48:07Z,33.2988343924,-111.8992388248,404098
126933,2010-02-03T23:31:48Z,43.57580816,-84.75885736,501915
126938,2010-06-30T21:13:12Z,60.6282495192,6.4216697216,1152690
126938,2010-06-30T10:41:42Z,60.3994191333,5.30502495,429938
126982,2010-10-15T16:48:03Z,35.9652846167,-78.9464006333,191590
126982,2010-03-18T17:27:57Z,35.9050938968,-78.9434945583,19911
126982,2010-03-14T00:59:05Z,35.9101992508,-79.0721413493,26323
126982,2010-03-06T23:32:25Z,35.9999018992,-78.9100112021,24081
126984,2010-04-13T01:32:26Z,37.9808318167,-84.53125145,156407
127013,2010-03-19T20:27:20Z,35.5333129167,-97.5809272,62224
127018,2010-07-20T19:01:03Z,37.55735665,-122.2756684667,266093
127018,2010-07-03T21:02:10Z,37.442913117,-122.170975233,1191345
127038,2010-05-28T20:00:15Z,37.7520612333,-87.1117516667,206742
127040,2009-12-09T19:53:37Z,24.5574089155,-81.8086194992,186890
127040,2009-12-06T03:33:46Z,28.3326998,-81.5252236,172143
127069,2010-04-12T20:37:14Z,40.7451369,-73.9213431333,632592
127069,2010-03-03T22:54:50Z,40.7294214638,-73.9937782288,603300
127070,2010-09-20T16:46:55Z,42.3619481,-71.1138411167,301954
127094,2010-06-05T23:45:14Z,39.1079493667,-76.8566493833,88129
127100,2010-03-17T02:23:23Z,42.224112418,-83.3271834096,725706
127113,2010-03-20T01:47:50Z,34.0443251333,-118.3794347,331526
127119,2010-10-02T21:09:57Z,44.9825733167,-93.1536802833,89504
127119,2010-05-05T20:37:05Z,30.5285535784,-97.813167572,40730
127119,2010-04-17T21:14:59Z,37.7836849897,-122.393502295,934649
127119,2010-04-07T23:56:13Z,45.2517637864,-92.8029567003,893454
127123,2010-10-15T16:27:37Z,39.53075305,-119.8338783333,626814
127123,2010-10-03T17:20:56Z,42.9033825667,-78.9000772,858433
127128,2010-06-19T02:22:16Z,37.7895346891,-122.3887160422,53486
127130,2010-08-13T18:46:16Z,47.6000778796,-122.334109529,37877
127133,2010-10-12T02:35:41Z,32.8974616458,-97.040348053,10259
127140,2010-01-28T01:19:52Z,33.30199044,-111.98535656,464001
127158,2010-09-14T14:31:39Z,39.555946667,-89.294618867,2316726
127158,2010-08-07T15:39:05Z,39.6969182,-89.5968646167,762817
127171,2010-08-16T20:14:37Z,51.5025986745,-0.1132321358,22899
127193,2010-09-27T02:08:55Z,37.8064950674,-122.4393975735,61470
127197,2010-07-27T17:04:48Z,30.330844483,-97.667526717,1437887
127197,2010-07-27T13:04:27Z,30.3256698667,-97.67334465,951613
127197,2010-07-23T23:19:28Z,30.3916892167,-97.7484575833,1039833
127203,2010-09-18T23:43:15Z,38.706979907,-9.155609755,4007637
127250,2010-01-23T21:23:19Z,37.2250640667,-121.9823384667,29943
127278,2010-01-23T18:30:42Z,37.7633231,-77.47938525,439044
127284,2010-06-21T18:36:52Z,39.98524528,-76.64692229,1291504
127310,2010-03-19T07:52:20Z,47.55543605,7.58754695,734137
